"Animat","Day","Location x:","Location y:","Teacher"
"60","35","10","3","true"
"61","35","6","9","true"
"62","35","21","6","true"
"63","35","1","8","true"
"64","35","17","10","true"
"65","35","9","10","true"
"66","35","14","7","true"
"67","35","14","11","true"
"68","35","8","3","true"
"69","35","11","6","true"
"70","35","8","11","true"
"71","35","6","7","true"
"72","35","6","7","true"
"73","35","14","9","true"
"74","35","9","12","true"
"75","35","10","7","true"
"76","35","1","8","true"
"77","35","12","9","true"
"78","35","11","6","true"
"79","35","14","11","true"
"80","35","-2","7","true"
"81","35","11","8","true"
"82","35","12","7","true"
"83","35","20","9","true"
"84","35","2","7","true"
"85","35","8","5","true"
"86","35","5","14","true"
"87","35","14","9","true"
"88","35","10","9","true"
"89","35","15","6","true"
"90","35","6","15","true"
"91","35","19","10","true"
"92","35","15","8","true"
"93","35","4","11","true"
"94","35","4","5","true"
"95","35","7","8","true"
"97","35","14","5","true"
"98","35","11","6","true"
"99","35","13","12","true"
"100","35","4","9","true"
"0","36","12","10","true"
"1","36","4","6","true"
"2","36","8","4","true"
"3","36","16","10","true"
"4","36","8","6","true"
"5","36","5","9","true"
"6","36","9","9","true"
"7","36","6","10","true"
"8","36","8","8","true"
"9","36","9","9","true"
"10","36","10","6","true"
"11","36","9","5","true"
"12","36","12","10","true"
"13","36","17","13","true"
"14","36","11","11","true"
"15","36","8","4","true"
"16","36","14","2","true"
"17","36","8","4","true"
"18","36","10","6","true"
"19","36","13","7","true"
"20","36","7","7","true"
"21","36","6","10","true"
"22","36","4","6","true"
"23","36","13","5","true"
"24","36","0","12","true"
"25","36","13","9","true"
"26","36","16","12","true"
"27","36","4","6","true"
"28","36","5","11","true"
"29","36","15","7","true"
"30","36","3","7","true"
"31","36","12","8","true"
"32","36","4","8","true"
"33","36","16","8","true"
"34","36","8","8","true"
"35","36","15","7","true"
"36","36","8","6","true"
"37","36","15","7","true"
"38","36","3","9","true"
"39","36","6","12","true"
"40","36","7","7","true"
"41","36","12","10","true"
"42","36","10","8","true"
"43","36","12","8","true"
"44","36","4","6","true"
"45","36","5","9","true"
"46","36","10","6","true"
"47","36","20","10","true"
"48","36","5","7","true"
"49","36","6","2","true"
"50","36","8","6","true"
"51","36","10","8","true"
"52","36","14","6","true"
"53","36","12","8","true"
"54","36","9","9","true"
"55","36","5","11","true"
"56","36","10","10","true"
"57","36","13","13","true"
"58","36","3","5","true"
"59","36","6","10","true"
"60","36","11","3","true"
"61","36","6","8","true"
"62","36","21","5","true"
"63","36","2","8","true"
"64","36","17","9","true"
"65","36","9","9","true"
"66","36","14","6","true"
"67","36","14","10","true"
"68","36","8","2","true"
"69","36","10","6","true"
"70","36","7","11","true"
"71","36","5","7","true"
"72","36","6","6","true"
"73","36","15","9","true"
"74","36","8","12","true"
"75","36","9","7","true"
"76","36","0","8","true"
"77","36","13","9","true"
"78","36","10","6","true"
"79","36","15","11","true"
"80","36","-3","7","true"
"81","36","11","7","true"
"82","36","11","7","true"
"83","36","19","9","true"
"84","36","2","6","true"
"85","36","7","5","true"
"86","36","5","13","true"
"87","36","15","9","true"
"88","36","11","9","true"
"89","36","16","6","true"
"90","36","5","15","true"
"91","36","18","10","true"
"92","36","15","7","true"
"93","36","3","11","true"
"94","36","3","5","true"
"95","36","7","7","true"
"97","36","13","5","true"
"98","36","12","6","true"
"99","36","14","12","true"
"100","36","5","9","true"
"0","37","13","10","true"
"1","37","3","6","true"
"2","37","8","3","true"
"3","37","15","10","true"
"4","37","8","5","true"
"5","37","4","9","true"
"6","37","8","9","true"
"7","37","6","9","true"
"8","37","8","7","true"
"9","37","8","9","true"
"10","37","10","5","true"
"11","37","9","4","true"
"12","37","13","10","true"
"13","37","16","13","true"
"14","37","11","10","true"
"15","37","7","4","true"
"16","36","14","2","true"
"17","37","8","3","true"
"18","37","10","5","true"
"19","37","13","6","true"
"20","37","6","7","true"
"21","37","5","10","true"
"22","37","3","6","true"
"23","37","13","4","true"
"24","37","1","12","true"
"25","37","12","9","true"
"26","37","15","12","true"
"27","37","4","5","true"
"28","37","6","11","true"
"29","37","16","7","true"
"30","37","2","7","true"
"31","37","11","8","true"
"32","37","3","8","true"
"33","37","15","8","true"
"34","37","7","8","true"
"35","37","15","6","true"
"36","37","8","5","true"
"37","37","14","7","true"
"38","37","4","9","true"
"39","37","5","12","true"
"40","37","7","6","true"
"41","37","12","9","true"
"42","37","11","8","true"
"43","37","13","8","true"
"44","37","4","5","true"
"45","37","5","8","true"
"46","37","9","6","true"
"47","37","19","10","true"
"48","37","4","7","true"
"49","36","6","2","true"
"50","37","7","6","true"
"51","37","9","8","true"
"52","37","15","6","true"
"53","37","12","7","true"
"54","37","9","8","true"
"55","37","6","11","true"
"56","37","10","9","true"
"57","37","12","13","true"
"58","37","3","4","true"
"59","37","6","9","true"
"60","37","10","3","true"
"61","37","6","7","true"
"62","37","21","4","true"
"63","37","2","7","true"
"64","37","18","9","true"
"65","37","10","9","true"
"66","37","14","5","true"
"67","37","13","10","true"
"68","36","8","2","true"
"69","37","11","6","true"
"70","37","8","11","true"
"71","37","4","7","true"
"72","37","7","6","true"
"73","37","15","8","true"
"74","37","9","12","true"
"75","37","10","7","true"
"76","37","1","8","true"
"77","37","13","8","true"
"78","37","11","6","true"
"79","37","14","11","true"
"80","37","-4","7","true"
"81","37","12","7","true"
"82","37","11","6","true"
"83","37","20","9","true"
"84","37","2","5","true"
"85","37","7","4","true"
"86","37","5","12","true"
"87","37","16","9","true"
"88","37","12","9","true"
"89","37","15","6","true"
"90","37","6","15","true"
"91","37","18","9","true"
"92","37","14","7","true"
"93","37","4","11","true"
"94","37","2","5","true"
"95","37","7","6","true"
"97","37","13","4","true"
"98","37","11","6","true"
"99","37","15","12","true"
"100","37","5","8","true"
"0","38","14","10","true"
"1","38","4","6","true"
"2","38","9","3","true"
"3","38","15","9","true"
"4","38","9","5","true"
"5","38","4","8","true"
"6","38","8","8","true"
"7","38","5","9","true"
"8","38","8","6","true"
"9","38","9","9","true"
"10","38","9","5","true"
"11","38","9","3","true"
"12","38","14","10","true"
"13","38","15","13","true"
"14","38","11","9","true"
"15","38","8","4","true"
"17","38","7","3","true"
"18","38","11","5","true"
"19","38","14","6","true"
"20","38","6","6","true"
"21","38","4","10","true"
"22","38","2","6","true"
"23","38","14","4","true"
"24","38","0","12","true"
"25","38","13","9","true"
"26","38","14","12","true"
"27","38","4","4","true"
"28","38","6","10","true"
"29","38","16","6","true"
"30","38","3","7","true"
"31","38","11","7","true"
"32","38","3","7","true"
"33","38","16","8","true"
"34","38","7","7","true"
"35","38","15","5","true"
"36","38","9","5","true"
"37","38","14","6","true"
"38","38","5","9","true"
"39","38","6","12","true"
"40","38","7","5","true"
"41","38","11","9","true"
"42","38","10","8","true"
"43","38","14","8","true"
"44","38","3","5","true"
"45","38","6","8","true"
"46","38","8","6","true"
"47","38","18","10","true"
"48","38","4","6","true"
"50","38","8","6","true"
"51","38","8","8","true"
"52","38","14","6","true"
"53","38","12","6","true"
"54","38","10","8","true"
"55","38","6","10","true"
"56","38","11","9","true"
"57","38","11","13","true"
"58","38","4","4","true"
"59","38","6","8","true"
"60","38","10","2","true"
"61","38","5","7","true"
"62","38","20","4","true"
"63","38","1","7","true"
"64","38","19","9","true"
"65","38","9","9","true"
"66","38","15","5","true"
"67","38","14","10","true"
"69","38","10","6","true"
"70","38","7","11","true"
"71","38","5","7","true"
"72","38","6","6","true"
"73","38","15","7","true"
"74","38","9","11","true"
"75","38","11","7","true"
"76","38","1","7","true"
"77","38","13","7","true"
"78","38","12","6","true"
"79","38","13","11","true"
"80","38","-3","7","true"
"81","38","12","6","true"
"82","38","12","6","true"
"83","38","21","9","true"
"84","38","1","5","true"
"85","38","7","3","true"
"86","38","6","12","true"
"87","38","15","9","true"
"88","38","11","9","true"
"89","38","14","6","true"
"90","38","5","15","true"
"91","38","19","9","true"
"92","38","14","6","true"
"93","38","3","11","true"
"94","38","3","5","true"
"95","38","7","5","true"
"97","38","12","4","true"
"98","38","10","6","true"
"99","38","15","11","true"
"100","38","5","7","true"
"0","39","15","10","true"
"1","39","5","6","true"
"2","39","10","3","true"
"3","39","15","8","true"
"4","39","9","4","true"
"5","39","4","7","true"
"6","39","7","8","true"
"7","39","4","9","true"
"8","39","9","6","true"
"9","39","8","9","true"
"10","39","9","4","true"
"11","39","10","3","true"
"12","39","13","10","true"
"13","39","16","13","true"
"14","39","10","9","true"
"15","39","7","4","true"
"17","39","8","3","true"
"18","39","11","4","true"
"19","39","15","6","true"
"20","39","7","6","true"
"21","39","5","10","true"
"22","39","3","6","true"
"23","39","13","4","true"
"24","39","-1","12","true"
"25","39","13","8","true"
"26","39","13","12","true"
"27","39","3","4","true"
"28","39","7","10","true"
"29","39","17","6","true"
"30","39","4","7","true"
"31","39","10","7","true"
"32","39","3","6","true"
"33","39","17","8","true"
"34","39","7","6","true"
"35","39","16","5","true"
"36","39","10","5","true"
"37","39","14","5","true"
"38","39","6","9","true"
"39","39","6","11","true"
"40","39","7","4","true"
"41","39","11","8","true"
"42","39","9","8","true"
"43","39","14","7","true"
"44","39","3","4","true"
"45","39","5","8","true"
"46","39","7","6","true"
"47","39","17","10","true"
"48","39","5","6","true"
"50","39","7","6","true"
"51","39","8","7","true"
"52","39","14","5","true"
"53","39","12","5","true"
"54","39","11","8","true"
"55","39","6","9","true"
"56","39","11","8","true"
"57","39","12","13","true"
"58","39","3","4","true"
"59","39","6","7","true"
"60","38","10","2","true"
"61","39","4","7","true"
"62","39","19","4","true"
"63","39","1","6","true"
"64","39","20","9","true"
"65","39","9","8","true"
"66","39","15","4","true"
"67","39","13","10","true"
"69","39","11","6","true"
"70","39","8","11","true"
"71","39","4","7","true"
"72","39","6","5","true"
"73","39","14","7","true"
"74","39","9","10","true"
"75","39","11","6","true"
"76","39","1","6","true"
"77","39","14","7","true"
"78","39","12","5","true"
"79","39","12","11","true"
"80","39","-3","6","true"
"81","39","11","6","true"
"82","39","13","6","true"
"83","39","22","9","true"
"84","39","2","5","true"
"85","39","7","2","true"
"86","39","6","11","true"
"87","39","15","8","true"
"88","39","12","9","true"
"89","39","15","6","true"
"90","39","4","15","true"
"91","39","20","9","true"
"92","39","13","6","true"
"93","39","3","10","true"
"94","39","2","5","true"
"95","39","7","4","true"
"97","39","12","3","true"
"98","39","9","6","true"
"99","39","15","10","true"
"100","39","5","6","true"
"0","40","15","9","true"
"1","40","5","5","true"
"2","40","9","3","true"
"3","40","16","8","true"
"4","40","8","4","true"
"5","40","5","7","true"
"6","40","8","8","true"
"7","40","4","8","true"
"8","40","8","6","true"
"9","40","8","8","true"
"10","40","9","3","true"
"11","40","9","3","true"
"12","40","13","9","true"
"13","40","15","13","true"
"14","40","10","8","true"
"15","40","7","3","true"
"17","40","8","2","true"
"18","40","11","3","true"
"19","40","15","5","true"
"20","40","8","6","true"
"21","40","5","9","true"
"22","40","2","6","true"
"23","40","13","3","true"
"24","40","-2","12","true"
"25","40","12","8","true"
"26","40","14","12","true"
"27","40","2","4","true"
"28","40","8","10","true"
"29","40","16","6","true"
"30","40","4","6","true"
"31","40","10","6","true"
"32","40","2","6","true"
"33","40","16","8","true"
"34","40","8","6","true"
"35","40","16","4","true"
"36","40","11","5","true"
"37","40","14","4","true"
"38","40","5","9","true"
"39","40","7","11","true"
"40","40","6","4","true"
"41","40","12","8","true"
"42","40","10","8","true"
"43","40","15","7","true"
"44","40","2","4","true"
"45","40","5","7","true"
"46","40","7","5","true"
"47","40","18","10","true"
"48","40","6","6","true"
"50","40","7","5","true"
"51","40","9","7","true"
"52","40","13","5","true"
"53","40","11","5","true"
"54","40","11","7","true"
"55","40","5","9","true"
"56","40","12","8","true"
"57","40","11","13","true"
"58","40","4","4","true"
"59","40","5","7","true"
"61","40","4","6","true"
"62","40","18","4","true"
"63","40","0","6","true"
"64","40","21","9","true"
"65","40","9","7","true"
"66","40","14","4","true"
"67","40","13","9","true"
"69","40","10","6","true"
"70","40","8","10","true"
"71","40","3","7","true"
"72","40","7","5","true"
"73","40","13","7","true"
"74","40","10","10","true"
"75","40","10","6","true"
"76","40","0","6","true"
"77","40","14","6","true"
"78","40","11","5","true"
"79","40","12","10","true"
"80","40","-4","6","true"
"81","40","12","6","true"
"82","40","14","6","true"
"83","40","22","8","true"
"84","40","1","5","true"
"85","39","7","2","true"
"86","40","7","11","true"
"87","40","15","7","true"
"88","40","11","9","true"
"89","40","14","6","true"
"90","40","4","14","true"
"91","40","20","8","true"
"92","40","12","6","true"
"93","40","2","10","true"
"94","40","1","5","true"
"95","40","6","4","true"
"97","40","12","2","true"
"98","40","8","6","true"
"99","40","14","10","true"
"100","40","4","6","true"
"0","41","16","9","true"
"1","41","6","5","true"
"2","41","8","3","true"
"3","41","15","8","true"
"4","41","9","4","true"
"5","41","4","7","true"
"6","41","8","7","true"
"7","41","3","8","true"
"8","41","9","6","true"
"9","41","8","7","true"
"10","41","8","3","true"
"11","41","9","2","true"
"12","41","14","9","true"
"13","41","14","13","true"
"14","41","9","8","true"
"15","41","6","3","true"
"17","40","8","2","true"
"18","41","12","3","true"
"19","41","16","5","true"
"20","41","7","6","true"
"21","41","6","9","true"
"22","41","3","6","true"
"23","41","12","3","true"
"24","41","-1","12","true"
"25","41","12","7","true"
"26","41","15","12","true"
"27","41","3","4","true"
"28","41","7","10","true"
"29","41","15","6","true"
"30","41","3","6","true"
"31","41","11","6","true"
"32","41","3","6","true"
"33","41","16","7","true"
"34","41","9","6","true"
"35","41","17","4","true"
"36","41","12","5","true"
"37","41","14","3","true"
"38","41","5","8","true"
"39","41","6","11","true"
"40","41","5","4","true"
"41","41","12","7","true"
"42","41","11","8","true"
"43","41","16","7","true"
"44","41","2","3","true"
"45","41","5","6","true"
"46","41","6","5","true"
"47","41","19","10","true"
"48","41","7","6","true"
"50","41","8","5","true"
"51","41","9","6","true"
"52","41","13","4","true"
"53","41","11","4","true"
"54","41","10","7","true"
"55","41","5","8","true"
"56","41","11","8","true"
"57","41","12","13","true"
"58","41","5","4","true"
"59","41","6","7","true"
"61","41","4","5","true"
"62","41","17","4","true"
"63","41","-1","6","true"
"64","41","22","9","true"
"65","41","9","6","true"
"66","41","15","4","true"
"67","41","13","8","true"
"69","41","11","6","true"
"70","41","9","10","true"
"71","41","4","7","true"
"72","41","8","5","true"
"73","41","14","7","true"
"74","41","10","9","true"
"75","41","11","6","true"
"76","41","0","5","true"
"77","41","14","5","true"
"78","41","10","5","true"
"79","41","11","10","true"
"80","41","-5","6","true"
"81","41","11","6","true"
"82","41","13","6","true"
"83","41","22","7","true"
"84","41","0","5","true"
"86","41","8","11","true"
"87","41","16","7","true"
"88","41","12","9","true"
"89","41","13","6","true"
"90","41","3","14","true"
"91","41","20","7","true"
"92","41","11","6","true"
"93","41","3","10","true"
"94","41","2","5","true"
"95","41","6","3","true"
"97","40","12","2","true"
"98","41","7","6","true"
"99","41","14","9","true"
"100","41","3","6","true"
"0","42","17","9","true"
"1","42","7","5","true"
"2","42","8","2","true"
"3","42","16","8","true"
"4","42","8","4","true"
"5","42","5","7","true"
"6","42","9","7","true"
"7","42","3","7","true"
"8","42","9","5","true"
"9","42","7","7","true"
"10","42","7","3","true"
"11","41","9","2","true"
"12","42","13","9","true"
"13","42","14","12","true"
"14","42","9","7","true"
"15","42","5","3","true"
"18","42","11","3","true"
"19","42","16","4","true"
"20","42","8","6","true"
"21","42","7","9","true"
"22","42","3","5","true"
"23","42","13","3","true"
"24","42","0","12","true"
"25","42","12","6","true"
"26","42","15","11","true"
"27","42","3","3","true"
"28","42","8","10","true"
"29","42","14","6","true"
"30","42","3","5","true"
"31","42","10","6","true"
"32","42","2","6","true"
"33","42","17","7","true"
"34","42","9","5","true"
"35","42","17","3","true"
"36","42","11","5","true"
"37","42","15","3","true"
"38","42","4","8","true"
"39","42","5","11","true"
"40","42","6","4","true"
"41","42","13","7","true"
"42","42","10","8","true"
"43","42","17","7","true"
"44","42","2","2","true"
"45","42","4","6","true"
"46","42","5","5","true"
"47","42","19","9","true"
"48","42","7","5","true"
"50","42","9","5","true"
"51","42","9","5","true"
"52","42","14","4","true"
"53","42","11","3","true"
"54","42","9","7","true"
"55","42","6","8","true"
"56","42","10","8","true"
"57","42","13","13","true"
"58","42","5","3","true"
"59","42","5","7","true"
"61","42","4","4","true"
"62","42","16","4","true"
"63","42","0","6","true"
"64","42","22","8","true"
"65","42","8","6","true"
"66","42","15","3","true"
"67","42","14","8","true"
"69","42","12","6","true"
"70","42","8","10","true"
"71","42","4","6","true"
"72","42","9","5","true"
"73","42","15","7","true"
"74","42","11","9","true"
"75","42","11","5","true"
"76","42","-1","5","true"
"77","42","14","4","true"
"78","42","9","5","true"
"79","42","12","10","true"
"80","42","-4","6","true"
"81","42","11","5","true"
"82","42","13","5","true"
"83","42","21","7","true"
"84","42","0","4","true"
"86","42","8","10","true"
"87","42","16","6","true"
"88","42","12","8","true"
"89","42","14","6","true"
"90","42","2","14","true"
"91","42","21","7","true"
"92","42","10","6","true"
"93","42","2","10","true"
"94","42","1","5","true"
"95","42","6","2","true"
"98","42","7","5","true"
"99","42","15","9","true"
"100","42","3","5","true"
"0","43","18","9","true"
"1","43","6","5","true"
"2","42","8","2","true"
"3","43","16","7","true"
"4","43","7","4","true"
"5","43","5","6","true"
"6","43","9","6","true"
"7","43","4","7","true"
"8","43","9","4","true"
"9","43","7","6","true"
"10","43","8","3","true"
"12","43","14","9","true"
"13","43","13","12","true"
"14","43","10","7","true"
"15","43","5","2","true"
"18","43","10","3","true"
"19","43","17","4","true"
"20","43","7","6","true"
"21","43","6","9","true"
"22","43","2","5","true"
"23","43","12","3","true"
"24","43","-1","12","true"
"25","43","13","6","true"
"26","43","16","11","true"
"27","43","2","3","true"
"28","43","7","10","true"
"29","43","14","5","true"
"30","43","2","5","true"
"31","43","9","6","true"
"32","43","1","6","true"
"33","43","18","7","true"
"34","43","8","5","true"
"35","43","16","3","true"
"36","43","11","4","true"
"37","43","16","3","true"
"38","43","3","8","true"
"39","43","4","11","true"
"40","43","5","4","true"
"41","43","12","7","true"
"42","43","10","7","true"
"43","43","17","6","true"
"44","42","2","2","true"
"45","43","5","6","true"
"46","43","5","4","true"
"47","43","20","9","true"
"48","43","7","4","true"
"50","43","10","5","true"
"51","43","10","5","true"
"52","43","15","4","true"
"53","43","12","3","true"
"54","43","9","6","true"
"55","43","7","8","true"
"56","43","9","8","true"
"57","43","13","12","true"
"58","43","5","2","true"
"59","43","6","7","true"
"61","43","5","4","true"
"62","43","17","4","true"
"63","43","1","6","true"
"64","43","23","8","true"
"65","43","7","6","true"
"66","43","15","2","true"
"67","43","14","7","true"
"69","43","13","6","true"
"70","43","9","10","true"
"71","43","3","6","true"
"72","43","8","5","true"
"73","43","14","7","true"
"74","43","10","9","true"
"75","43","10","5","true"
"76","43","-1","4","true"
"77","43","14","3","true"
"78","43","9","4","true"
"79","43","11","10","true"
"80","43","-5","6","true"
"81","43","11","4","true"
"82","43","14","5","true"
"83","43","21","6","true"
"84","43","1","4","true"
"86","43","7","10","true"
"87","43","15","6","true"
"88","43","12","7","true"
"89","43","13","6","true"
"90","43","3","14","true"
"91","43","21","6","true"
"92","43","11","6","true"
"93","43","1","10","true"
"94","43","1","4","true"
"95","42","6","2","true"
"98","43","8","5","true"
"99","43","14","9","true"
"100","43","2","5","true"
"0","44","17","9","true"
"1","44","6","4","true"
"3","44","16","6","true"
"4","44","7","3","true"
"5","44","6","6","true"
"6","44","9","5","true"
"7","44","5","7","true"
"8","44","8","4","true"
"9","44","7","5","true"
"10","44","8","2","true"
"12","44","13","9","true"
"13","44","12","12","true"
"14","44","11","7","true"
"15","43","5","2","true"
"18","44","11","3","true"
"19","44","17","3","true"
"20","44","6","6","true"
"21","44","7","9","true"
"22","44","3","5","true"
"23","44","13","3","true"
"24","44","-2","12","true"
"25","44","12","6","true"
"26","44","16","10","true"
"27","44","2","2","true"
"28","44","6","10","true"
"29","44","13","5","true"
"30","44","2","4","true"
"31","44","9","5","true"
"32","44","0","6","true"
"33","44","17","7","true"
"34","44","7","5","true"
"35","44","17","3","true"
"36","44","12","4","true"
"37","44","17","3","true"
"38","44","4","8","true"
"39","44","4","10","true"
"40","44","4","4","true"
"41","44","12","6","true"
"42","44","11","7","true"
"43","44","16","6","true"
"45","44","6","6","true"
"46","44","6","4","true"
"47","44","19","9","true"
"48","44","6","4","true"
"50","44","10","4","true"
"51","44","10","4","true"
"52","44","16","4","true"
"53","44","13","3","true"
"54","44","10","6","true"
"55","44","7","7","true"
"56","44","8","8","true"
"57","44","14","12","true"
"58","43","5","2","true"
"59","44","7","7","true"
"61","44","4","4","true"
"62","44","17","3","true"
"63","44","2","6","true"
"64","44","23","7","true"
"65","44","6","6","true"
"66","43","15","2","true"
"67","44","13","7","true"
"69","44","13","5","true"
"70","44","9","9","true"
"71","44","3","5","true"
"72","44","8","4","true"
"73","44","13","7","true"
"74","44","9","9","true"
"75","44","11","5","true"
"76","44","0","4","true"
"77","44","14","2","true"
"78","44","10","4","true"
"79","44","12","10","true"
"80","44","-5","5","true"
"81","44","12","4","true"
"82","44","13","5","true"
"83","44","22","6","true"
"84","44","2","4","true"
"86","44","8","10","true"
"87","44","14","6","true"
"88","44","11","7","true"
"89","44","13","5","true"
"90","44","4","14","true"
"91","44","20","6","true"
"92","44","12","6","true"
"93","44","2","10","true"
"94","44","2","4","true"
"98","44","9","5","true"
"99","44","13","9","true"
"100","44","2","4","true"
"0","45","16","9","true"
"1","45","6","3","true"
"3","45","15","6","true"
"4","45","8","3","true"
"5","45","5","6","true"
"6","45","8","5","true"
"7","45","4","7","true"
"8","45","7","4","true"
"9","45","6","5","true"
"10","44","8","2","true"
"12","45","14","9","true"
"13","45","12","11","true"
"14","45","12","7","true"
"18","45","11","2","true"
"19","45","18","3","true"
"20","45","7","6","true"
"21","45","7","8","true"
"22","45","2","5","true"
"23","45","14","3","true"
"24","45","-2","11","true"
"25","45","11","6","true"
"26","45","15","10","true"
"27","44","2","2","true"
"28","45","5","10","true"
"29","45","14","5","true"
"30","45","1","4","true"
"31","45","9","4","true"
"32","45","1","6","true"
"33","45","18","7","true"
"34","45","8","5","true"
"35","45","18","3","true"
"36","45","13","4","true"
"37","45","18","3","true"
"38","45","5","8","true"
"39","45","3","10","true"
"40","45","3","4","true"
"41","45","11","6","true"
"42","45","11","6","true"
"43","45","17","6","true"
"45","45","6","5","true"
"46","45","7","4","true"
"47","45","18","9","true"
"48","45","7","4","true"
"50","45","9","4","true"
"51","45","11","4","true"
"52","45","15","4","true"
"53","45","13","2","true"
"54","45","10","5","true"
"55","45","6","7","true"
"56","45","7","8","true"
"57","45","13","12","true"
"59","45","6","7","true"
"61","45","4","3","true"
"62","45","16","3","true"
"63","45","3","6","true"
"64","45","22","7","true"
"65","45","5","6","true"
"67","45","13","6","true"
"69","45","12","5","true"
"70","45","10","9","true"
"71","45","3","4","true"
"72","45","7","4","true"
"73","45","13","6","true"
"74","45","10","9","true"
"75","45","10","5","true"
"76","45","-1","4","true"
"77","44","14","2","true"
"78","45","11","4","true"
"79","45","11","10","true"
"80","45","-6","5","true"
"81","45","13","4","true"
"82","45","13","4","true"
"83","45","23","6","true"
"84","45","2","3","true"
"86","45","9","10","true"
"87","45","14","5","true"
"88","45","11","6","true"
"89","45","14","5","true"
"90","45","5","14","true"
"91","45","19","6","true"
"92","45","11","6","true"
"93","45","1","10","true"
"94","45","1","4","true"
"98","45","8","5","true"
"99","45","14","9","true"
"100","45","1","4","true"
"0","46","17","9","true"
"1","46","5","3","true"
"3","46","16","6","true"
"4","46","9","3","true"
"5","46","6","6","true"
"6","46","9","5","true"
"7","46","5","7","true"
"8","46","6","4","true"
"9","46","6","4","true"
"12","46","15","9","true"
"13","46","12","10","true"
"14","46","11","7","true"
"18","45","11","2","true"
"19","46","18","2","true"
"20","46","6","6","true"
"21","46","8","8","true"
"22","46","2","4","true"
"23","46","14","2","true"
"24","46","-2","10","true"
"25","46","11","5","true"
"26","46","15","9","true"
"28","46","5","9","true"
"29","46","13","5","true"
"30","46","1","3","true"
"31","46","10","4","true"
"32","46","2","6","true"
"33","46","19","7","true"
"34","46","8","4","true"
"35","46","18","2","true"
"36","46","14","4","true"
"37","46","19","3","true"
"38","46","4","8","true"
"39","46","2","10","true"
"40","46","2","4","true"
"41","46","11","5","true"
"42","46","12","6","true"
"43","46","18","6","true"
"45","46","7","5","true"
"46","46","8","4","true"
"47","46","17","9","true"
"48","46","6","4","true"
"50","46","8","4","true"
"51","46","10","4","true"
"52","46","15","3","true"
"53","45","13","2","true"
"54","46","11","5","true"
"55","46","5","7","true"
"56","46","8","8","true"
"57","46","14","12","true"
"59","46","5","7","true"
"61","46","3","3","true"
"62","46","16","2","true"
"63","46","3","5","true"
"64","46","22","6","true"
"65","46","5","5","true"
"67","46","12","6","true"
"69","46","12","4","true"
"70","46","10","8","true"
"71","46","2","4","true"
"72","46","6","4","true"
"73","46","13","5","true"
"74","46","11","9","true"
"75","46","9","5","true"
"76","46","-2","4","true"
"78","46","12","4","true"
"79","46","12","10","true"
"80","46","-7","5","true"
"81","46","13","3","true"
"82","46","13","3","true"
"83","46","24","6","true"
"84","46","1","3","true"
"86","46","9","9","true"
"87","46","13","5","true"
"88","46","10","6","true"
"89","46","13","5","true"
"90","46","5","13","true"
"91","46","18","6","true"
"92","46","11","5","true"
"93","46","1","9","true"
"94","46","1","3","true"
"98","46","9","5","true"
"99","46","15","9","true"
"100","46","2","4","true"
"0","47","18","9","true"
"1","47","5","2","true"
"3","47","16","5","true"
"4","47","8","3","true"
"5","47","5","6","true"
"6","47","8","5","true"
"7","47","5","6","true"
"8","47","5","4","true"
"9","47","5","4","true"
"12","47","16","9","true"
"13","47","12","9","true"
"14","47","10","7","true"
"19","46","18","2","true"
"20","47","5","6","true"
"21","47","8","7","true"
"22","47","1","4","true"
"23","46","14","2","true"
"24","47","-1","10","true"
"25","47","10","5","true"
"26","47","16","9","true"
"28","47","6","9","true"
"29","47","12","5","true"
"30","47","1","2","true"
"31","47","10","3","true"
"32","47","2","5","true"
"33","47","20","7","true"
"34","47","9","4","true"
"35","46","18","2","true"
"36","47","13","4","true"
"37","47","18","3","true"
"38","47","5","8","true"
"39","47","3","10","true"
"40","47","1","4","true"
"41","47","10","5","true"
"42","47","13","6","true"
"43","47","18","5","true"
"45","47","7","4","true"
"46","47","7","4","true"
"47","47","16","9","true"
"48","47","6","3","true"
"50","47","9","4","true"
"51","47","11","4","true"
"52","47","15","2","true"
"54","47","10","5","true"
"55","47","5","6","true"
"56","47","8","7","true"
"57","47","14","11","true"
"59","47","4","7","true"
"61","47","3","2","true"
"62","46","16","2","true"
"63","47","2","5","true"
"64","47","23","6","true"
"65","47","5","4","true"
"67","47","11","6","true"
"69","47","11","4","true"
"70","47","11","8","true"
"71","47","1","4","true"
"72","47","6","3","true"
"73","47","13","4","true"
"74","47","12","9","true"
"75","47","8","5","true"
"76","47","-1","4","true"
"78","47","11","4","true"
"79","47","13","10","true"
"80","47","-6","5","true"
"81","47","14","3","true"
"82","47","13","2","true"
"83","47","25","6","true"
"84","47","0","3","true"
"86","47","8","9","true"
"87","47","13","4","true"
"88","47","9","6","true"
"89","47","12","5","true"
"90","47","4","13","true"
"91","47","17","6","true"
"92","47","12","5","true"
"93","47","1","8","true"
"94","47","0","3","true"
"98","47","10","5","true"
"99","47","15","8","true"
"100","47","2","3","true"
"0","48","19","9","true"
"1","47","5","2","true"
"3","48","17","5","true"
"4","48","7","3","true"
"5","48","5","5","true"
"6","48","8","4","true"
"7","48","4","6","true"
"8","48","5","3","true"
"9","48","6","4","true"
"12","48","15","9","true"
"13","48","11","9","true"
"14","48","10","6","true"
"20","48","6","6","true"
